ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Estimated_Shipping_Cost,Recommended_Carrier
380,4,2,3,2,201,3,2,1,5,2040,1,109.5,Local Truck
381,0,2,3,4,148,2,1,1,54,1778,1,71.9,Local Truck
382,1,2,5,2,199,4,1,0,59,2885,1,124.75,Local Truck
383,2,2,5,4,215,2,1,0,45,3501,1,162.55,Local Truck
384,4,2,4,5,175,2,1,1,40,1270,1,53.5,Local Truck
385,3,1,4,3,236,2,0,1,23,3123,1,154.65,Maersk
386,4,1,2,5,182,2,2,0,57,2896,1,126.30000000000001,Maersk
387,0,1,3,1,251,3,2,1,42,3698,1,173.9,Maersk
388,1,1,5,2,173,3,1,0,7,1855,1,99.25,Maersk
389,2,1,4,3,225,3,1,0,62,2587,1,108.35,Maersk
390,4,1,4,2,167,4,1,0,20,1705,1,85.25,Maersk
391,3,1,4,1,259,3,1,1,20,2154,1,107.7,Maersk
392,4,1,4,1,178,3,2,0,63,1573,1,57.150000000000006,Maersk
393,0,1,4,4,178,4,2,0,13,1614,1,84.2,Maersk
394,1,1,5,4,169,2,1,0,20,1765,1,88.25,Maersk
395,2,1,3,2,272,2,1,1,33,2321,1,109.55000000000001,Maersk
396,4,1,4,4,183,3,1,1,29,3251,1,158.05,Maersk
397,3,1,3,4,205,3,1,0,10,2728,1,141.4,Maersk
398,4,1,2,1,123,4,1,0,53,1036,1,35.300000000000004,Maersk
399,0,1,4,3,152,3,1,1,58,1453,1,53.650000000000006,Maersk
400,1,1,3,1,220,2,0,0,40,3773,1,178.65,Maersk
401,2,1,4,3,134,3,1,1,51,1965,1,82.75,Maersk
402,4,1,3,2,217,2,0,1,19,2992,1,150.1,Maersk
403,3,1,3,2,265,3,1,0,49,2791,1,125.05000000000001,Maersk
404,4,1,4,2,249,5,2,1,36,3836,1,183.8,Maersk
405,0,1,5,3,213,4,2,0,50,2003,1,85.15,Maersk
406,1,1,2,2,124,3,1,0,56,1494,1,56.7,Maersk
407,2,0,4,1,180,2,1,1,23,1193,1,98.15,FedEx
408,4,0,4,5,193,3,2,1,65,2267,1,130.85000000000002,FedEx
409,3,0,3,2,192,3,2,1,43,3339,1,195.45000000000002,FedEx
410,4,0,2,5,166,3,2,1,3,1832,1,140.10000000000002,FedEx
411,0,0,3,2,264,3,2,1,5,3861,1,240.55,FedEx
412,1,0,3,4,200,2,2,1,14,3528,1,219.4,FedEx
413,2,0,4,3,142,4,2,1,12,1396,1,113.8,FedEx
414,4,0,4,1,215,2,1,1,32,3066,1,187.3,FedEx
415,3,0,2,1,218,2,1,1,15,2745,1,179.75,FedEx
416,4,0,3,2,115,3,1,0,27,1814,1,127.19999999999999,FedEx
417,0,0,4,3,159,3,1,1,33,1330,1,100.0,FedEx
418,1,0,5,5,133,3,1,1,63,1218,1,79.4,FedEx
419,2,0,5,2,178,3,1,1,48,1517,1,101.85000000000001,FedEx
420,4,0,4,2,134,2,1,0,43,1714,1,114.19999999999999,FedEx
421,3,0,3,1,184,5,2,0,58,2544,1,148.2,FedEx
422,4,0,4,2,251,2,2,1,24,2405,1,158.25,FedEx
423,0,0,3,2,141,3,1,1,7,1933,1,143.15,FedEx
424,1,0,4,4,229,2,2,1,45,3776,1,216.3,FedEx
425,2,0,4,1,203,4,1,1,34,3813,1,223.65,FedEx
426,4,0,4,3,158,3,2,0,57,1911,1,117.05000000000001,FedEx
427,3,0,3,4,167,3,2,1,52,1755,1,111.75,FedEx
428,4,0,5,4,197,4,1,0,40,3303,1,195.15,FedEx
429,0,2,2,2,140,3,1,0,19,1806,1,90.80000000000001,Local Truck
430,1,2,5,1,205,2,2,1,27,3569,1,174.95000000000002,Local Truck
431,2,2,5,5,208,3,1,0,45,2018,1,88.4,Local Truck
432,4,2,4,2,96,3,1,1,22,1294,1,63.7,Local Truck
433,3,2,6,4,205,3,1,0,44,2064,1,91.2,Local Truck
434,4,2,4,2,215,3,2,0,48,2953,1,133.65,Local Truck
435,0,2,4,1,216,3,1,0,43,2643,1,120.65,Local Truck
436,1,2,3,1,112,2,0,1,22,1846,1,91.30000000000001,Local Truck
437,2,2,5,4,222,3,1,0,20,3632,1,181.60000000000002,Local Truck
438,4,2,5,2,186,3,2,0,15,2153,1,110.15,Local Truck
439,3,2,3,5,241,3,2,1,48,2841,1,128.05,Local Truck
440,4,2,3,3,172,3,1,0,58,1269,1,44.45,Local Truck
441,0,2,3,5,251,2,0,1,23,2426,1,119.80000000000001,Local Truck
442,1,2,5,3,190,3,0,1,45,2628,1,118.9,Local Truck
443,2,2,4,3,186,2,2,0,48,2805,1,126.25,Local Truck
444,4,2,4,4,207,2,2,1,35,2596,1,122.30000000000001,Local Truck
445,3,2,3,3,135,3,1,0,19,1366,1,68.8,Local Truck
446,4,2,4,4,189,2,2,0,18,2955,1,148.75,Local Truck
447,0,2,4,4,173,5,2,0,51,1691,1,69.05000000000001,Local Truck
448,1,2,3,4,194,3,2,1,3,2169,1,116.95,Local Truck
449,2,2,3,1,183,3,1,1,19,3018,1,151.4,Local Truck
450,4,2,4,3,140,2,1,0,22,1248,1,61.400000000000006,Local Truck
451,3,2,4,4,244,3,2,0,55,2782,1,121.6,Local Truck
452,4,2,2,3,189,4,1,1,34,3355,1,160.75,Local Truck
453,0,2,3,2,157,2,2,1,53,1390,1,53.0,Local Truck
454,1,2,4,1,275,10,2,0,23,2726,1,134.8,Local Truck
455,2,2,4,5,133,3,1,0,53,1467,1,56.85000000000001,Local Truck
456,4,2,4,1,149,3,2,1,54,1178,1,41.900000000000006,Local Truck
457,3,2,3,3,254,2,0,1,17,3153,1,159.15,Local Truck
458,4,2,3,4,145,8,1,0,15,1429,1,73.95,Local Truck
459,0,2,3,2,179,5,1,0,52,1991,1,83.55000000000001,Local Truck
460,1,2,5,2,168,3,1,1,26,1526,1,73.3,Local Truck
461,2,2,4,1,202,3,2,0,18,3940,1,198.0,Local Truck
462,4,2,3,4,220,7,1,1,43,2620,1,119.5,Local Truck
463,3,2,3,4,244,8,1,1,1,2703,1,144.65,Local Truck
464,4,2,4,2,186,7,2,0,40,3111,1,145.55,Local Truck
465,0,2,5,2,263,8,2,1,24,3139,1,154.95000000000002,Local Truck
466,1,2,3,2,294,4,1,0,15,1318,1,68.4,Local Truck
467,2,2,3,5,226,2,2,0,2,1043,1,61.150000000000006,Local Truck
468,4,2,4,4,173,5,2,0,2,1175,1,67.75,Local Truck
469,3,2,3,5,194,3,2,0,10,2277,1,118.85000000000001,Local Truck
470,4,2,3,5,183,3,1,0,2,3459,1,181.95000000000002,Local Truck
471,0,2,4,1,140,2,1,1,61,1770,1,68.0,Local Truck
472,1,2,4,3,244,3,2,1,8,3318,1,171.9,Local Truck
473,2,2,2,2,189,4,1,1,9,3413,1,176.15,Local Truck
474,4,2,3,1,157,2,2,0,39,1525,1,66.75,Local Truck
475,3,2,4,3,275,10,2,1,10,2093,1,109.65,Local Truck
476,4,2,4,5,133,3,1,1,59,1092,1,35.099999999999994,Local Truck
477,0,2,4,2,149,3,2,1,26,1863,1,90.15,Local Truck
478,1,2,3,4,254,2,0,0,41,3973,1,188.15,Local Truck
479,2,2,3,4,145,8,1,0,24,1594,1,77.7,Local Truck
480,4,2,3,5,179,5,1,1,56,1113,1,37.650000000000006,Local Truck
481,3,2,5,4,168,3,1,0,13,1317,1,69.35000000000001,Local Truck
482,4,2,4,5,202,3,2,0,46,3181,1,146.05,Local Truck
483,0,2,3,3,220,7,1,1,25,2141,1,104.55000000000001,Local Truck
484,1,2,3,2,244,8,1,0,50,3562,1,163.10000000000002,Local Truck
485,2,2,4,3,186,7,2,0,30,2062,1,98.10000000000001,Local Truck
486,4,2,5,5,263,8,2,0,9,2236,1,117.30000000000001,Local Truck
487,3,2,3,1,294,4,1,0,25,1498,1,72.4,Local Truck
488,4,2,4,1,139,3,1,0,56,1811,1,72.55000000000001,Local Truck
489,0,2,7,5,192,3,1,1,46,1550,1,64.5,Local Truck
490,1,2,3,3,235,3,1,1,5,3065,1,160.75,Local Truck
491,2,2,2,1,176,3,1,0,15,1996,1,102.30000000000001,Local Truck
492,4,2,5,4,224,3,1,0,34,2627,1,124.35,Local Truck
493,3,2,3,4,128,3,2,0,51,1524,1,60.7,Local Truck
494,4,2,5,4,226,5,1,1,47,2240,1,98.5,Local Truck
495,0,2,5,1,160,5,2,0,16,1526,1,78.3,Local Truck
496,1,2,3,1,197,5,1,1,45,2224,1,98.7,Local Truck
497,2,2,4,2,216,3,1,0,12,2273,1,117.65,Local Truck
498,4,2,4,4,199,2,1,1,9,3075,1,159.25,Local Truck
499,3,2,5,5,271,2,1,1,27,3957,1,194.35000000000002,Local Truck
500,4,2,5,1,201,3,1,0,47,2657,1,119.35,Local Truck
501,0,2,3,4,212,2,1,1,33,2021,1,94.55000000000001,Local Truck
502,1,2,3,2,177,3,1,1,10,1641,1,87.05000000000001,Local Truck
503,2,2,3,4,191,4,2,0,43,2903,1,133.65,Local Truck
504,4,2,3,2,174,3,1,1,30,1986,1,94.30000000000001,Local Truck
505,3,2,5,3,162,2,1,0,14,1045,1,55.25,Local Truck
506,4,2,3,1,219,2,1,0,39,2696,1,125.30000000000001,Local Truck
507,0,2,4,4,155,3,2,0,35,1421,1,63.55,Local Truck
508,1,2,5,3,230,3,2,0,3,2923,1,154.65,Local Truck
509,2,2,4,5,192,2,2,0,36,2497,1,116.85000000000002,Local Truck
510,4,2,5,2,235,3,1,1,14,2984,1,152.20000000000002,Local Truck
511,3,2,3,2,200,3,1,1,46,3642,1,169.10000000000002,Local Truck
512,4,2,5,2,172,3,2,1,65,1667,1,60.85000000000001,Local Truck
513,0,2,5,4,160,4,1,0,6,1603,1,87.15,Local Truck
514,1,2,5,3,250,5,1,1,12,2722,1,140.1,Local Truck
515,2,2,4,2,174,3,1,1,9,1682,1,89.60000000000001,Local Truck
516,4,2,3,2,204,3,0,0,54,3608,1,163.4,Local Truck
517,3,2,3,5,274,3,2,0,51,3476,1,158.3,Local Truck
518,4,2,5,5,262,2,2,0,62,3744,1,166.20000000000002,Local Truck
519,0,2,4,5,138,3,2,1,23,1785,1,87.75,Local Truck
520,1,2,3,1,215,3,2,0,2,3873,1,202.65,Local Truck
521,2,2,3,1,145,2,1,0,34,1773,1,81.65,Local Truck
522,4,1,4,5,149,2,2,1,56,1141,1,39.05000000000001,Maersk
523,3,1,6,5,212,2,2,1,38,2359,1,108.95,Maersk
524,4,1,3,1,155,3,2,0,47,1193,1,46.150000000000006,Maersk
525,0,1,5,2,154,3,1,1,40,1238,1,51.900000000000006,Maersk
526,1,1,3,3,249,3,2,1,51,2173,1,93.15,Maersk
527,2,1,5,1,206,2,1,1,2,3490,1,183.5,Maersk
528,4,1,4,5,235,3,2,0,22,2015,1,99.75,Maersk
529,3,1,5,5,261,3,2,0,8,3257,1,168.85000000000002,Maersk
530,4,1,6,1,243,4,0,0,22,3537,1,175.85000000000002,Maersk
531,0,1,3,2,237,2,0,1,26,3103,1,152.15,Maersk
532,1,1,2,4,179,2,1,0,19,1900,1,95.5,Maersk
533,2,1,4,3,192,3,1,0,43,3498,1,163.4,Maersk
534,4,1,3,1,141,3,2,0,39,1838,1,82.4,Maersk
535,3,1,3,2,245,3,1,0,61,2188,1,88.9,Maersk
536,4,1,4,4,177,4,2,0,32,1774,1,82.7,Maersk
537,0,1,2,3,154,4,0,0,17,1897,1,96.35000000000001,Maersk
538,1,1,4,4,228,3,2,0,12,3359,1,171.95000000000002,Maersk
539,2,1,3,3,207,6,0,0,24,3702,1,183.10000000000002,Maersk
540,4,1,4,4,266,4,2,0,33,2701,1,128.55,Maersk
541,3,1,3,3,172,3,2,0,42,1707,1,74.35000000000001,Maersk
542,4,1,4,3,142,3,1,0,35,1512,1,68.10000000000001,Maersk
543,0,1,4,5,218,3,1,0,40,3200,1,150.0,Maersk
544,1,0,3,3,231,2,1,1,46,2962,1,175.1,FedEx
545,2,0,4,2,180,3,1,0,47,1434,1,98.2,FedEx
546,4,0,3,1,168,3,1,1,46,1886,1,121.30000000000001,FedEx
547,3,0,5,5,147,4,0,0,42,1642,1,111.10000000000002,FedEx
548,4,0,5,4,245,5,1,1,6,3592,1,226.60000000000002,FedEx
549,0,0,2,4,182,3,2,1,47,3792,1,216.10000000000002,FedEx
550,1,0,3,4,176,3,2,0,8,1567,1,124.35000000000002,FedEx
551,2,0,5,3,197,4,2,0,51,2917,1,170.35,FedEx
552,4,0,3,5,233,3,2,1,52,3519,1,199.95000000000002,FedEx
553,3,0,3,4,156,2,1,1,8,1145,1,103.25,FedEx
554,4,0,2,3,257,4,2,0,52,2073,1,127.65,FedEx
555,0,0,5,4,250,3,1,0,11,3373,1,213.15,FedEx
556,1,0,5,4,189,5,1,1,3,3301,1,213.55,FedEx
557,2,0,3,3,255,2,0,1,7,3311,1,212.05,FedEx
558,4,0,2,3,198,2,2,1,28,3514,1,211.70000000000002,FedEx
559,3,0,4,2,164,3,2,1,15,1489,1,116.95,FedEx
560,4,0,5,2,271,3,2,1,32,3785,1,223.25,FedEx
561,0,0,3,1,185,2,2,0,34,3299,1,197.95000000000002,FedEx
562,1,0,2,5,157,6,0,0,17,1764,1,129.7,FedEx
563,2,0,3,2,137,2,2,1,17,1673,1,125.15,FedEx
564,4,0,3,3,229,3,1,1,14,2164,1,151.2,FedEx
565,3,0,3,3,234,2,2,0,39,2449,1,152.95,FedEx
566,4,2,4,3,216,2,1,1,52,3578,1,162.9,Local Truck
567,0,2,3,1,163,4,1,0,20,1940,1,97.0,Local Truck
568,1,2,5,2,268,3,1,1,19,2526,1,126.80000000000001,Local Truck
569,2,2,3,3,205,5,2,1,35,2988,1,141.9,Local Truck
570,4,2,4,5,265,2,2,0,18,2969,1,149.45000000000002,Local Truck
571,3,2,2,2,236,3,2,1,3,3416,1,179.3,Local Truck
572,4,2,4,1,132,3,1,1,63,1901,1,73.55000000000001,Local Truck
573,0,2,3,4,234,2,2,1,46,3108,1,142.4,Local Truck
574,1,2,4,3,108,6,1,0,22,1745,1,86.25,Local Truck
575,2,2,4,2,276,2,1,1,54,3706,1,168.3,Local Truck
576,4,2,4,2,179,4,1,1,1,1063,1,62.650000000000006,Local Truck
577,3,2,4,1,230,3,2,1,40,2225,1,101.25,Local Truck
578,4,2,3,2,210,3,2,0,43,2096,1,93.30000000000001,Local Truck
579,0,2,3,2,173,3,1,0,15,1992,1,102.10000000000001,Local Truck
580,1,2,2,5,201,3,2,0,29,3894,1,190.20000000000002,Local Truck
581,2,2,3,3,214,2,1,1,21,3342,1,166.60000000000002,Local Truck
582,4,2,4,2,216,2,2,0,22,3024,1,150.20000000000002,Local Truck
583,3,2,2,5,144,3,2,1,61,1313,1,45.150000000000006,Local Truck
584,4,2,5,5,182,3,2,0,27,3039,1,148.45000000000002,Local Truck
585,0,2,3,3,163,2,2,0,48,1369,1,54.45,Local Truck
586,1,2,3,3,234,3,2,0,8,2334,1,122.7,Local Truck
587,2,2,3,2,158,3,0,0,59,1307,1,45.85000000000001,Local Truck
588,4,2,3,5,194,2,2,1,4,3496,1,182.8,Local Truck
589,3,2,3,1,201,6,2,0,3,2497,1,133.35000000000002,Local Truck
590,4,2,3,2,178,2,2,0,59,1933,1,77.15,Local Truck
591,0,2,4,1,214,5,2,1,51,2669,1,117.95000000000002,Local Truck
592,1,2,3,3,281,2,2,1,55,3047,1,134.85,Local Truck
593,2,2,3,2,260,3,2,0,2,2176,1,117.80000000000001,Local Truck
594,4,2,3,2,200,2,2,0,46,3174,1,145.70000000000002,Local Truck
595,3,2,5,3,209,2,0,0,49,2581,1,114.55000000000001,Local Truck
596,4,2,3,1,185,3,1,1,61,3280,1,143.5,Local Truck
597,0,2,4,3,230,3,1,0,62,2236,1,90.80000000000001,Local Truck
598,1,2,3,4,134,3,2,0,31,1540,1,71.5,Local Truck
599,2,2,4,5,270,2,1,0,34,2821,1,134.05,Local Truck
600,4,2,4,1,140,3,2,0,1,1464,1,82.7,Local Truck
601,3,2,6,3,133,5,2,1,32,1367,1,62.35000000000001,Local Truck
602,4,2,3,4,145,3,2,1,44,1218,1,48.900000000000006,Local Truck
603,0,2,4,3,206,3,2,1,58,2135,1,87.75,Local Truck
604,1,2,3,1,162,2,1,0,52,1125,1,40.25,Local Truck
605,2,2,4,3,187,2,1,0,58,3665,1,164.25,Local Truck
606,4,2,4,4,166,5,1,0,54,1203,1,43.150000000000006,Local Truck
607,3,2,4,5,178,3,1,0,48,1819,1,76.95,Local Truck
608,4,2,3,1,167,2,0,0,34,1967,1,91.35000000000001,Local Truck
609,0,2,4,4,224,3,0,1,60,3145,1,137.25,Local Truck
610,1,2,4,4,158,3,2,1,11,1224,1,65.7,Local Truck
611,2,2,3,4,134,2,2,1,43,1198,1,48.400000000000006,Local Truck
612,4,2,4,2,147,2,2,0,20,1387,1,69.35000000000001,Local Truck
613,3,2,4,3,187,3,1,1,61,2207,1,89.85000000000001,Local Truck
614,4,2,4,5,247,2,2,0,18,2404,1,121.19999999999999,Local Truck
615,0,2,5,4,182,4,0,1,20,2212,1,110.60000000000001,Local Truck
616,1,2,4,1,177,4,2,0,33,1049,1,45.95,Local Truck
617,2,2,5,5,143,2,0,0,18,1066,1,54.300000000000004,Local Truck
618,4,2,5,3,245,2,2,0,8,3231,1,167.55,Local Truck
619,3,2,4,1,133,4,2,1,64,1834,1,69.7,Local Truck
620,4,2,3,5,224,2,1,1,13,3891,1,198.05,Local Truck
621,0,2,2,5,265,2,1,0,50,3859,1,177.95000000000002,Local Truck
622,1,2,4,1,138,2,1,1,28,1528,1,72.4,Local Truck
623,2,2,3,4,253,3,1,1,6,3788,1,196.4,Local Truck
624,4,2,4,1,165,3,2,1,51,1293,1,49.150000000000006,Local Truck
625,3,2,4,3,265,3,1,0,65,3578,1,156.4,Local Truck
626,4,2,3,2,238,3,0,0,54,3142,1,140.10000000000002,Local Truck
627,0,2,5,2,236,3,1,0,51,3402,1,154.60000000000002,Local Truck
628,1,2,4,2,190,5,0,0,38,3022,1,142.1,Local Truck
629,2,2,6,1,104,4,2,0,23,1442,1,70.60000000000001,Local Truck
630,4,2,4,5,245,2,1,0,19,2616,1,131.3,Local Truck
631,3,2,3,1,155,3,2,0,27,1022,1,47.6,Local Truck
632,4,2,3,2,233,3,1,1,63,2143,1,85.65,Local Truck
633,0,2,4,3,171,4,1,0,55,1539,1,59.45,Local Truck
634,1,2,2,3,164,2,1,1,56,1491,1,56.55,Local Truck
635,2,2,3,1,141,3,1,1,6,1361,1,75.05,Local Truck
636,4,2,5,3,266,2,1,0,61,2118,1,85.4,Local Truck
637,3,2,3,4,192,2,1,0,56,3765,1,170.25,Local Truck
638,4,2,3,3,229,6,2,0,61,2298,1,94.4,Local Truck
639,0,2,6,2,269,4,2,1,38,3171,1,149.55,Local Truck
640,1,2,3,4,247,4,1,1,59,2939,1,127.45000000000002,Local Truck
641,2,2,4,4,157,2,1,0,2,1087,1,63.349999999999994,Local Truck
642,4,2,3,2,148,3,2,0,64,1280,1,42.0,Local Truck
643,3,2,4,1,240,2,1,1,14,2437,1,124.85000000000002,Local Truck
644,4,2,4,3,197,4,2,1,58,3617,1,161.85000000000002,Local Truck
645,0,2,6,4,121,5,1,1,23,1734,1,85.2,Local Truck
646,1,2,4,2,124,3,0,1,60,1107,1,35.349999999999994,Local Truck
647,2,2,4,2,153,3,2,0,53,1185,1,42.75,Local Truck
648,4,2,5,2,105,4,0,1,1,1622,1,90.60000000000001,Local Truck
649,3,2,4,3,202,3,2,1,2,3962,1,207.10000000000002,Local Truck
650,4,2,5,4,162,2,1,0,54,1635,1,64.75,Local Truck
651,0,2,3,4,164,3,2,1,13,1158,1,61.400000000000006,Local Truck
652,1,2,3,2,231,4,2,1,48,3370,1,154.5,Local Truck
653,2,2,5,2,209,4,2,0,12,2933,1,150.65,Local Truck
654,4,2,3,1,157,2,0,1,19,1898,1,95.4,Local Truck
655,3,2,4,5,249,2,1,1,4,2725,1,144.25,Local Truck
656,4,2,2,3,264,2,1,0,63,2896,1,123.30000000000001,Local Truck
657,0,2,3,1,111,4,1,1,61,1844,1,71.7,Local Truck
658,1,2,3,1,242,3,2,0,10,3606,1,185.3,Local Truck
659,2,1,4,4,169,3,1,1,23,1058,1,51.400000000000006,Maersk
660,4,1,5,3,138,2,1,1,13,1056,1,56.300000000000004,Maersk
661,3,1,5,1,158,3,1,1,9,1483,1,79.65,Maersk
662,4,1,5,3,146,4,1,1,5,1718,1,93.4,Maersk
663,0,1,4,4,218,5,2,0,36,2995,1,141.75,Maersk
664,1,1,3,2,178,2,2,0,22,1247,1,61.349999999999994,Maersk
665,2,1,4,5,197,3,1,0,34,3784,1,182.20000000000002,Maersk
666,4,1,3,3,243,2,2,1,17,3230,1,163.0,Maersk
667,3,1,5,2,254,4,0,1,37,2608,1,121.9,Maersk
668,4,1,3,1,237,4,1,1,33,2782,1,132.6,Maersk
669,0,1,5,1,179,3,1,0,62,1945,1,76.25,Maersk
670,1,1,3,2,189,3,2,1,38,2108,1,96.4,Maersk
671,2,1,4,3,244,3,2,1,1,3982,1,208.60000000000002,Maersk
672,4,1,3,3,266,2,2,1,46,3594,1,166.70000000000002,Maersk
673,3,1,5,4,263,3,0,1,10,2538,1,131.9,Maersk
674,4,1,3,2,247,2,2,1,39,3189,1,149.95000000000002,Maersk
675,0,1,4,5,202,3,1,0,6,2616,1,137.8,Maersk
676,1,1,4,4,227,3,2,0,1,2761,1,147.55,Maersk
677,2,1,4,5,189,2,1,0,15,2457,1,125.35000000000002,Maersk
678,4,1,6,4,160,2,1,0,31,1689,1,78.95,Maersk
679,3,1,3,3,117,3,2,1,56,1618,1,62.900000000000006,Maersk
680,4,1,3,1,202,2,0,1,52,2312,1,99.60000000000001,Maersk
681,0,0,4,3,201,3,2,0,54,2487,1,147.35000000000002,FedEx
682,1,0,3,4,273,2,2,0,39,2651,1,163.05,FedEx
683,2,0,4,4,143,2,2,1,58,1038,1,72.9,FedEx
684,4,0,4,5,137,4,0,1,29,1262,1,98.6,FedEx
685,3,0,5,5,236,3,0,1,34,3455,1,205.75,FedEx
686,4,0,4,2,241,2,1,1,17,3844,1,233.70000000000002,FedEx
687,0,0,4,2,187,2,1,0,6,3625,1,228.25,FedEx
688,1,0,4,5,273,2,0,1,63,3516,1,194.3,FedEx
689,2,0,5,2,170,3,1,1,15,1314,1,108.2,FedEx
690,4,0,3,5,138,3,1,0,37,1266,1,94.80000000000001,FedEx
691,3,0,5,4,150,2,1,1,60,1034,1,71.7,FedEx
692,4,0,5,5,140,3,0,0,42,1384,1,98.2,FedEx
693,0,0,4,1,250,2,1,1,17,3544,1,218.70000000000002,FedEx
694,1,0,3,3,207,7,2,1,19,2182,1,149.60000000000002,FedEx
695,2,0,4,4,214,3,1,1,36,2684,1,166.20000000000002,FedEx
696,4,0,4,1,179,3,1,1,63,1215,1,79.25,FedEx
697,3,0,5,1,149,4,2,0,20,1110,1,95.5,FedEx
698,4,0,3,5,151,2,1,0,16,1422,1,113.10000000000001,FedEx
699,0,0,4,3,264,3,2,1,23,2376,1,157.3,FedEx
700,1,0,6,5,113,3,0,1,31,1037,1,86.35,FedEx
701,2,0,6,1,281,3,2,0,36,2536,1,158.8,FedEx
702,4,0,4,2,197,7,2,1,43,3730,1,215.0,FedEx
703,3,2,3,4,265,8,1,0,35,3299,1,157.45000000000002,Local Truck
704,4,2,4,2,259,3,1,0,47,3764,1,174.70000000000002,Local Truck
705,0,2,5,1,200,8,1,0,18,3806,1,191.3,Local Truck
706,1,2,2,4,111,2,0,1,60,1787,1,69.35000000000001,Local Truck
707,2,2,3,5,223,3,2,1,53,3670,1,167.0,Local Truck
708,4,2,3,3,241,3,1,1,5,2713,1,143.15,Local Truck
709,3,2,4,1,139,3,1,0,25,1152,1,55.099999999999994,Local Truck
710,4,2,7,1,192,3,1,1,38,1372,1,59.60000000000001,Local Truck
711,0,2,3,4,117,3,2,1,23,1527,1,74.85000000000001,Local Truck
712,1,2,3,1,202,2,0,0,21,3120,1,155.5,Local Truck
713,2,2,4,2,201,3,2,0,39,2066,1,93.80000000000001,Local Truck
714,4,2,3,3,273,2,2,0,16,2466,1,125.30000000000001,Local Truck
715,3,2,4,3,143,2,2,0,64,1910,1,73.5,Local Truck
716,4,2,4,1,137,4,0,1,15,1391,1,72.05,Local Truck
717,0,2,5,3,236,3,0,0,47,3519,1,162.45000000000002,Local Truck
718,1,2,4,1,241,2,1,0,39,2935,1,137.25,Local Truck
719,2,2,4,5,187,2,1,1,44,3218,1,148.9,Local Truck
720,4,2,4,3,273,2,0,1,43,3462,1,161.60000000000002,Local Truck
721,3,2,5,3,170,3,1,0,12,1018,1,54.900000000000006,Local Truck
722,4,2,3,4,138,3,1,0,54,1648,1,65.4,Local Truck
723,0,2,5,3,150,2,1,1,2,1682,1,93.10000000000001,Local Truck
724,1,2,5,4,140,3,0,0,56,1332,1,48.60000000000001,Local Truck
725,2,2,4,3,250,2,1,0,46,2878,1,130.9,Local Truck
726,4,2,3,4,207,7,2,0,46,2670,1,120.5,Local Truck
727,3,2,4,2,214,3,1,0,18,2574,1,129.70000000000002,Local Truck
728,4,2,4,3,179,3,1,1,45,1903,1,82.65,Local Truck
729,0,2,5,2,149,4,2,1,48,1068,1,39.400000000000006,Local Truck
730,1,2,3,1,151,2,1,0,4,1748,1,95.4,Local Truck
731,2,2,4,5,264,3,2,1,16,2245,1,114.25,Local Truck
732,4,2,6,5,113,3,0,0,35,1402,1,62.60000000000001,Local Truck
733,3,2,6,3,281,3,2,1,11,2135,1,111.25,Local Truck
734,4,2,4,4,197,7,2,0,22,2065,1,102.25,Local Truck
735,0,2,3,4,265,8,1,1,2,3622,1,190.10000000000002,Local Truck
736,1,2,4,1,259,3,1,1,39,2427,1,111.85000000000002,Local Truck
737,2,2,5,3,200,8,1,0,9,2741,1,142.55,Local Truck
738,4,2,2,1,111,2,0,0,10,1920,1,101.0,Local Truck
739,3,2,3,2,223,3,2,0,6,2127,1,113.35000000000001,Local Truck
740,4,2,3,2,241,3,1,1,22,3030,1,150.5,Local Truck
741,0,2,4,5,139,3,1,0,65,1277,1,41.349999999999994,Local Truck
742,1,2,7,4,192,3,1,0,33,1694,1,78.2,Local Truck
743,2,2,3,5,180,4,2,0,59,1481,1,54.55,Local Truck
744,4,2,3,3,153,5,1,1,35,1089,1,46.95,Local Truck
745,3,2,2,4,280,4,1,1,48,1463,1,59.150000000000006,Local Truck
746,4,2,7,5,243,5,2,1,28,1100,1,51.0,Local Truck
747,0,2,3,4,214,2,1,1,50,3881,1,179.05,Local Truck
748,1,2,4,4,177,2,1,1,6,1112,1,62.599999999999994,Local Truck
749,2,2,3,2,182,3,2,0,39,3828,1,181.9,Local Truck
750,4,2,4,5,185,3,2,1,17,2824,1,142.70000000000002,Local Truck
751,3,2,3,3,143,3,2,1,23,1281,1,62.55,Local Truck
752,4,2,3,3,162,3,2,1,7,1901,1,101.55000000000001,Local Truck
753,0,2,3,1,171,2,1,1,34,1999,1,92.95,Local Truck
754,1,2,5,1,227,3,1,0,14,2589,1,132.45000000000002,Local Truck
755,2,2,3,5,205,6,1,0,25,2232,1,109.10000000000001,Local Truck
756,4,2,3,5,258,3,1,1,17,3033,1,153.15,Local Truck
757,3,2,4,5,195,5,2,0,10,3537,1,181.85000000000002,Local Truck
758,4,2,4,1,224,2,1,1,8,3638,1,187.9,Local Truck
759,0,2,2,5,192,6,1,0,41,2673,1,123.15,Local Truck
760,1,2,3,3,202,3,2,0,35,3986,1,191.8,Local Truck
761,2,2,5,3,235,2,2,0,12,3358,1,171.9,Local Truck
